584.16	0.332786878001829
594.4	0.17994089598163251
604.64	0.01086194705844648
614.88	-0.174449968767729
615.904	-0.19387397353001096
616.928	-0.21346030796132281
617.952	-0.23320897206166458
618.976	-0.25311996583103624
620.0	-0.27208822283378303
621.024	-0.2890086766342501
622.048	-0.3038813272324374
623.072	-0.31670617462834505
624.096	-0.327483218821973
625.12	-0.3362124598133213
626.144	-0.3426785337994699
627.168	-0.3466660769774987
628.192	-0.3481750893474078
629.216	-0.3472055709091971
630.24	-0.3437575216628669
631.264	-0.3378309416084167
632.288	-0.3294258307458469
633.312	-0.3194407143535527
634.336	-0.3087741177099296
635.36	-0.29742604081497737
645.6	-0.14646385804236095
655.84	0.07264634986315499
666.08	0.35990458290157035
